client_id,client_type,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age
C1513,Individual,1995-08-06,F,USA,Florida,Home,2,False,Website,31
C1514,Individual,1986-08-12,F,USA,New York,Home,4,False,Website,40
C1515,Individual,1946-10-16,F,USA,Nevada,Investment,5,False,Website,79
C1516,Individual,1953-05-23,F,USA,Texas,Home,4,False,Website,73
C1517,Individual,1978-02-23,M,USA,California,Investment,2,False,Agency,48
C1518,Individual,1994-08-10,F,Australia,Victoria,Home,5,True,Agency,32
C1519,Individual,1972-08-19,M,USA,California,Home,1,False,Agency,54
C1520,Individual,1945-05-12,M,USA,Utah,Home,1,False,Website,81
C1521,Individual,1973-12-25,M,USA,Nevada,Home,4,False,Agency,52
C1522,Individual,1964-09-14,F,USA,Washington,Home,5,False,Website,62
C1523,Company,1981-07-22,M,Australia,Victoria,Investment,3,False,Website,45
C1524,Individual,1967-07-24,M,USA,Virginia,Home,2,False,Client,59
C1525,Individual,1959-08-24,M,USA,California,Home,1,False,Agency,67
C1526,Individual,1956-05-08,F,USA,California,Home,3,False,Website,70
C1527,Individual,1989-05-13,F,USA,California,Home,1,False,Agency,37
C1528,Individual,1997-02-09,F,Germany,Hamburg,Home,1,True,Website,29
C1529,Company,1989-04-19,M,USA,California,Home,4,False,Website,37
C1530,Individual,1988-11-20,F,USA,California,Home,2,False,Website,37
C1531,Individual,1964-03-15,M,France,Brittany,Investment,2,False,Website,62
C1532,Individual,1998-09-26,F,USA,Texas,Home,3,True,Website,28
C1533,Individual,1988-05-10,M,Canada,British Columbia,Home,4,False,Agency,38
C1534,Individual,1996-08-06,F,USA,California,Home,4,True,Website,30
C1535,Individual,1994-03-09,M,UK,England,Investment,3,False,Agency,32
C1536,Individual,1982-05-06,F,USA,Washington,Home,3,False,Website,44
C1537,Individual,1999-04-08,F,USA,Arizona,Home,5,False,Website,27
C1538,Individual,1947-07-01,F,USA,California,Investment,5,False,Website,79
C1539,Individual,1997-05-13,M,USA,Nevada,Home,1,False,Agency,29
C1540,Individual,1957-02-12,M,USA,California,Home,2,True,Client,69
C1541,Individual,1964-11-20,M,USA,California,Home,2,False,Website,61
C1542,Individual,1989-07-27,M,USA,Nevada,Home,1,True,Website,37
C1543,Individual,1955-10-11,F,USA,New York,Investment,3,False,Agency,71
C1544,Individual,1947-04-27,F,Russia,Tatarstan,Home,3,False,Website,79
C1545,Individual,1992-11-23,F,USA,California,Investment,1,True,Website,33
C1546,Individual,1966-06-06,F,Mexico,Puebla,Home,4,True,Agency,60
C1547,Individual,1975-03-04,F,USA,Florida,Home,2,True,Agency,51
C1548,Company,1967-12-26,M,USA,California,Home,2,True,Website,58
C1549,Individual,1961-06-15,M,Mexico,Nuevo Leon,Home,4,False,Client,65
C1550,Individual,1998-01-10,M,USA,California,Home,2,False,Agency,28
C1551,Individual,1991-05-17,M,USA,California,Home,2,False,Agency,35
C1552,Individual,1947-04-20,M,USA,California,Investment,2,True,Agency,79
C1553,Company,1990-03-27,M,USA,Utah,Home,4,False,Agency,36
C1554,Individual,1998-04-03,M,Germany,Bavaria,Home,1,False,Website,28
C1555,Individual,1946-04-25,F,UK,England,Home,5,False,Website,80
C1556,Individual,1982-11-20,F,USA,Colorado,Investment,2,False,Agency,43
C1557,Individual,1942-03-15,F,USA,New York,Home,2,True,Website,84
C1558,Individual,1944-12-03,M,Mexico,Baja California,Home,4,False,Website,81
C1559,Individual,1975-03-27,F,UK,England,Home,2,False,Website,51
C1560,Individual,1940-07-15,F,USA,California,Home,4,True,Client,86
C1561,Individual,1964-04-28,M,Mexico,Nuevo Leon,Investment,5,False,Agency,62
C1562,Individual,1987-05-07,F,USA,California,Home,4,False,Client,39
C1563,Individual,1987-06-18,F,USA,Utah,Home,5,False,Website,39
C1564,Individual,1964-06-11,M,USA,Washington,Investment,5,False,Website,62
C1565,Individual,1980-08-08,M,Mexico,Jalisco,Home,4,False,Agency,46
C1566,Individual,1995-01-01,M,USA,California,Home,3,False,Website,31
C1567,Individual,1977-11-10,M,USA,Georgia,Home,4,False,Client,48
C1568,Individual,1990-06-03,F,USA,California,Home,5,False,Website,36
C1569,Individual,1993-05-11,F,USA,California,Investment,1,True,Website,33
C1570,Individual,1963-12-27,F,USA,Ohio,Home,5,False,Website,62
C1571,Individual,1978-03-06,M,USA,California,Home,2,False,Website,48
C1572,Individual,1960-10-06,M,Australia,Queensland,Home,3,False,Agency,66
C1573,Individual,1946-07-05,F,USA,California,Home,1,False,Website,80
C1574,Individual,1984-08-14,M,USA,California,Home,4,False,Website,42
C1575,Individual,2000-12-19,M,USA,California,Home,2,False,Website,25
C1576,Individual,1977-09-28,F,USA,Nevada,Investment,3,True,Website,49
C1577,Individual,1983-02-15,M,Germany,Bavaria,Home,3,False,Website,43
C1578,Individual,1996-12-03,M,USA,California,Investment,2,False,Website,29
C1579,Individual,1945-03-10,M,USA,Arizona,Investment,4,False,Website,81
C1580,Individual,1997-05-12,M,USA,Georgia,Investment,1,True,Website,29
C1581,Individual,1950-08-11,M,USA,California,Investment,1,False,Website,76
C1582,Individual,1955-08-20,M,France,Ile-De-France,Home,4,True,Client,71
C1583,Individual,1968-03-01,M,USA,California,Home,2,False,Agency,58
C1584,Company,1985-12-08,M,France,Brittany,Investment,1,True,Website,40
C1585,Individual,1960-10-10,M,Canada,Ontario,Home,5,False,Website,66
C1586,Individual,1967-01-21,F,Germany,Berlin,Home,3,False,Website,59
C1587,Individual,1943-02-12,M,Canada,Quebec,Investment,4,True,Agency,83
C1588,Individual,1980-10-25,F,USA,Utah,Investment,5,False,Website,45
C1589,Individual,1953-12-08,F,USA,California,Investment,4,False,Agency,72
C1590,Company,1979-06-19,F,USA,Oregon,Home,1,False,Website,47
C1591,Individual,1971-08-15,F,USA,California,Investment,4,False,Website,55
C1592,Individual,1975-01-06,F,USA,Texas,Investment,2,True,Agency,51
C1593,Individual,1975-05-08,M,USA,California,Home,1,False,Website,51
C1594,Individual,1969-10-24,F,USA,Colorado,Home,2,False,Agency,56
C1595,Individual,1955-08-20,M,USA,California,Home,5,False,Website,71
C1596,Individual,1979-10-11,M,Germany,Berlin,Investment,4,False,Website,46
C1597,Individual,1949-12-28,F,USA,Nevada,Investment,4,True,Website,76
C1598,Individual,1940-06-23,F,USA,Georgia,Home,4,True,Agency,86
C1599,Individual,1980-11-19,F,USA,Virginia,Investment,5,True,Website,45
C1600,Individual,1968-02-13,F,Belgium,Wallonia,Home,5,False,Website,58
C1601,Individual,1996-08-13,F,Russia,Krasnodar Krai,Home,3,False,Website,30
C1602,Individual,1986-01-11,M,USA,Nevada,Investment,4,False,Website,40
C1603,Individual,1962-07-09,F,UK,England,Home,5,False,Website,64
C1604,Individual,1949-10-09,M,USA,Texas,Home,4,False,Website,77
C1605,Individual,1999-01-21,M,UK,England,Investment,4,True,Website,27
C1606,Individual,1965-03-20,M,USA,Washington,Home,1,True,Agency,61
C1607,Individual,1963-11-03,F,USA,California,Home,3,False,Agency,62
C1608,Individual,1999-11-14,F,UK,England,Home,4,True,Website,26
C1609,Individual,1964-02-10,M,USA,California,Investment,2,False,Website,62
C1610,Individual,1967-03-23,M,USA,California,Investment,3,False,Website,59
C1611,Individual,1975-02-09,F,USA,Nevada,Investment,4,False,Website,51
C1612,Individual,1990-02-25,M,USA,California,Home,1,False,Agency,36
C1613,Individual,1998-08-01,M,Denmark,Southern Denmark,Home,2,True,Agency,28
C1614,Individual,1968-05-16,F,USA,Utah,Investment,4,False,Website,58
C1615,Individual,1963-01-08,M,USA,Utah,Home,5,False,Agency,63
C1616,Individual,1991-01-09,M,UK,Wales,Investment,5,True,Website,35
C1617,Individual,1952-09-10,F,USA,California,Home,3,False,Website,74
C1618,Individual,1962-11-22,F,USA,Washington,Home,2,True,Website,63
C1619,Individual,1952-10-24,M,Belgium,Wallonia,Home,2,False,Website,73
C1620,Individual,1944-07-05,M,USA,California,Home,1,True,Website,82
C1621,Individual,1954-06-15,M,USA,Oregon,Investment,2,False,Agency,72
C1622,Individual,1961-01-02,F,USA,Oregon,Home,1,True,Website,65
C1623,Individual,1994-12-01,F,USA,Oregon,Home,4,False,Website,31
C1624,Individual,1951-04-01,F,USA,California,Home,4,True,Website,75
C1625,Individual,2000-03-02,M,Australia,Western Australia,Home,4,False,Agency,26
C1626,Individual,1970-02-24,F,France,Provence,Home,2,True,Website,56
C1627,Individual,1973-08-14,M,USA,California,Investment,1,False,Website,53
C1628,Company,1993-10-13,F,France,Normandy,Home,4,True,Website,32
C1629,Individual,1956-08-26,F,USA,Utah,Home,5,False,Agency,70
C1630,Company,1994-06-05,F,USA,Virginia,Investment,1,True,Website,32
C1631,Individual,1966-12-03,F,UK,Northern Ireland,Home,5,False,Website,59
C1632,Individual,1963-12-07,F,USA,California,Investment,3,True,Agency,62
C1633,Individual,1977-03-07,F,Canada,Ontario,Home,2,False,Website,49
C1634,Individual,1944-11-01,F,USA,Georgia,Investment,2,False,Website,81
C1635,Individual,1948-04-27,M,France,Brittany,Home,1,False,Website,78
C1636,Company,1987-10-01,F,USA,Arizona,Home,5,True,Website,39
C1637,Individual,1969-11-02,M,Mexico,Nuevo Leon,Home,5,False,Agency,56
C1638,Individual,1978-12-14,F,France,Occitanie,Investment,1,True,Agency,47
C1639,Individual,1943-09-26,M,USA,Colorado,Home,1,False,Website,83
C1640,Individual,1966-04-11,F,USA,California,Home,1,True,Website,60
C1641,Individual,1972-02-14,M,USA,Utah,Home,1,False,Agency,54
C1642,Individual,1981-07-20,F,Canada,British Columbia,Home,5,False,Website,45
C1643,Individual,1978-09-01,M,France,Ile-De-France,Home,4,False,Agency,48
C1644,Individual,1944-06-22,F,USA,California,Home,1,False,Client,82
C1645,Individual,1995-08-02,F,Australia,New South Wales,Investment,1,False,Website,31
C1646,Individual,1998-10-06,M,USA,Washington,Investment,4,True,Agency,27
C1647,Individual,1945-11-25,M,USA,Ohio,Home,4,True,Agency,80
C1648,Individual,1949-09-21,F,Australia,New South Wales,Home,3,False,Website,77
C1649,Individual,1982-02-03,F,USA,Oregon,Home,4,True,Agency,44
C1650,Individual,1969-01-04,M,USA,Washington,Investment,2,False,Website,57
C1651,Individual,1945-11-19,M,USA,California,Investment,4,False,Website,80
C1652,Individual,1964-01-15,M,USA,Nevada,Investment,4,True,Client,62
C1653,Individual,1974-02-08,F,USA,Colorado,Investment,4,True,Website,52
C1654,Individual,1968-05-04,F,USA,California,Home,1,False,Website,58
C1655,Individual,1965-05-16,F,USA,Texas,Investment,2,False,Website,61
C1656,Individual,1991-05-05,M,Belgium,Wallonia,Investment,4,True,Website,35
C1657,Individual,1958-05-19,M,USA,California,Home,2,False,Website,68
C1658,Individual,1970-07-08,M,USA,California,Home,5,False,Agency,56
C1659,Individual,1946-05-09,M,Denmark,Zealand,Home,4,False,Website,80
C1660,Individual,1940-04-27,M,USA,Nevada,Home,4,True,Website,86
C1661,Individual,1975-08-20,M,USA,Washington,Home,4,False,Agency,51
C1662,Individual,1967-05-16,M,Russia,Tatarstan,Home,4,False,Website,59
C1663,Individual,1977-05-13,M,USA,Colorado,Investment,3,False,Agency,49
C1664,Individual,1969-07-25,F,France,Occitanie,Investment,5,False,Agency,57
C1665,Individual,1995-12-16,M,USA,Arizona,Home,5,False,Website,30
C1666,Individual,1962-08-09,F,USA,Ohio,Home,2,False,Website,64
C1667,Individual,1967-11-14,F,USA,California,Investment,4,False,Agency,58
C1668,Individual,1957-12-11,M,Australia,Victoria,Home,5,False,Website,68
C1669,Individual,1960-07-04,M,Canada,Alberta,Investment,3,True,Agency,66
C1670,Individual,1970-09-12,F,USA,Colorado,Home,3,True,Website,56
C1671,Individual,1948-09-13,F,USA,California,Home,3,False,Agency,78
C1672,Individual,1974-09-04,F,USA,Nevada,Investment,4,False,Website,52
C1673,Individual,1992-04-03,F,USA,Washington,Home,1,True,Website,34
C1674,Individual,1941-12-22,F,USA,California,Home,5,True,Website,84
C1675,Individual,1985-08-04,F,Canada,Alberta,Investment,5,False,Website,41
C1676,Individual,1999-09-19,F,USA,Washington,Home,2,False,Website,27
C1677,Individual,1964-12-20,M,USA,Texas,Home,1,True,Website,61
C1678,Individual,1961-06-03,M,USA,California,Home,1,True,Agency,65
C1679,Individual,1986-02-28,F,USA,Nevada,Investment,4,False,Website,40
C1680,Individual,1999-09-25,F,USA,California,Investment,4,False,Agency,27
C1681,Individual,1961-07-27,M,USA,Oregon,Home,3,True,Client,65
C1682,Individual,1987-11-04,F,USA,Nevada,Home,2,False,Website,38
C1683,Individual,1999-11-19,F,USA,Oregon,Investment,1,False,Client,26
C1684,Individual,1977-01-07,F,USA,Colorado,Investment,4,False,Website,49
C1685,Individual,1977-05-16,F,USA,California,Home,5,False,Agency,49
C1686,Individual,1977-01-25,M,USA,California,Investment,2,True,Agency,49
C1687,Individual,1967-05-15,M,USA,California,Home,4,True,Website,59
C1688,Individual,1996-04-28,F,USA,Oregon,Home,5,False,Client,30
C1689,Individual,1985-01-26,F,USA,Oregon,Investment,1,True,Client,41
C1690,Individual,1951-08-18,M,Denmark,North Denmark,Home,2,True,Agency,75
C1691,Individual,1946-03-25,M,USA,Arizona,Home,5,False,Website,80
C1692,Individual,1991-08-03,M,Canada,Ontario,Home,5,True,Agency,35
C1693,Individual,1990-11-20,M,Belgium,Flanders,Home,1,False,Website,35
C1694,Individual,1957-07-18,F,USA,Virginia,Home,5,False,Agency,69
C1695,Individual,1955-12-13,F,Belgium,Flanders,Home,5,False,Website,70
C1696,Individual,1987-02-20,F,USA,Florida,Home,1,False,Website,39
C1697,Individual,1980-07-08,F,Belgium,Brussels,Home,2,False,Client,46
C1698,Individual,1950-05-12,M,UK,Northern Ireland,Home,4,True,Website,76
C1699,Individual,1969-07-15,M,Australia,Western Australia,Home,3,True,Agency,57
C1700,Individual,1943-04-11,M,USA,Nevada,Home,3,False,Website,83
C1701,Individual,1982-06-27,F,USA,Arizona,Home,1,False,Website,44
C1702,Individual,1990-04-01,M,USA,Washington,Investment,5,True,Website,36
C1703,Individual,1999-08-13,M,USA,Texas,Investment,4,False,Agency,27
C1704,Individual,1963-02-15,F,Denmark,Capital Region,Home,4,False,Agency,63
C1705,Individual,1979-11-23,M,USA,Virginia,Investment,3,True,Website,46
C1706,Individual,1976-05-13,M,USA,California,Home,3,True,Website,50
C1707,Individual,1973-09-19,M,USA,Georgia,Home,1,True,Website,53
C1708,Individual,1986-06-08,F,Germany,Hesse,Home,1,True,Agency,40
C1709,Individual,1946-09-08,F,USA,Arizona,Investment,3,False,Agency,80
C1710,Individual,1957-05-26,M,Canada,Alberta,Investment,2,True,Website,69
C1711,Individual,1981-08-24,F,USA,California,Investment,3,True,Website,45
C1712,Individual,1971-04-03,M,France,Occitanie,Home,5,False,Website,55
C1713,Individual,1981-08-02,F,USA,Oregon,Home,1,False,Website,45
C1714,Individual,1948-05-07,M,USA,Colorado,Home,3,False,Website,78
C1715,Individual,1963-04-13,F,USA,Florida,Home,3,True,Agency,63
C1716,Individual,1980-10-13,F,USA,California,Home,1,False,Website,45
C1717,Individual,1941-12-21,F,USA,California,Home,4,True,Website,84
C1718,Individual,1995-06-01,F,USA,California,Home,1,False,Website,31
C1719,Company,1960-10-05,M,USA,Florida,Home,2,False,Agency,66
C1720,Individual,1996-10-10,F,USA,California,Home,5,True,Website,29
C1721,Individual,1986-10-12,M,USA,Nevada,Home,2,False,Agency,39
C1722,Individual,1982-11-23,F,USA,Nevada,Home,3,False,Website,43
C1723,Individual,1998-02-02,F,Canada,Quebec,Home,2,True,Agency,28
C1724,Individual,1956-06-19,M,USA,Virginia,Home,4,False,Website,70
C1725,Individual,1959-12-01,F,USA,Nevada,Home,3,True,Website,66
C1726,Individual,1948-08-15,F,UK,Northern Ireland,Home,3,False,Website,78
C1727,Individual,1945-06-12,F,USA,New York,Home,3,False,Website,81
C1728,Individual,1944-08-03,F,USA,Oregon,Home,3,True,Client,82
C1729,Individual,1955-06-26,M,Canada,British Columbia,Home,3,True,Website,71
C1730,Individual,1979-11-22,M,Mexico,Puebla,Investment,5,True,Agency,46
C1731,Individual,1971-12-19,M,USA,California,Home,4,True,Website,54
C1732,Individual,1970-07-15,F,Canada,Alberta,Investment,2,False,Agency,56
C1733,Individual,1948-04-22,F,USA,California,Home,3,True,Agency,78
C1734,Individual,1975-01-14,M,USA,California,Home,5,False,Website,51
C1735,Individual,1969-07-10,F,USA,Utah,Investment,3,False,Website,57
C1736,Individual,1989-09-21,F,USA,California,Investment,4,True,Website,37
C1737,Individual,1992-12-24,F,USA,California,Investment,3,False,Website,33
C1738,Individual,1977-02-25,F,USA,California,Home,5,False,Website,49
C1739,Individual,1985-02-25,M,Russia,Novosibirsk,Investment,3,True,Website,41
C1740,Individual,1951-09-15,F,USA,California,Home,5,True,Website,75
C1741,Individual,1976-04-18,M,USA,Virginia,Home,5,False,Website,50
C1742,Company,1988-08-14,F,USA,California,Home,5,False,Agency,38
C1743,Individual,1946-07-26,F,Belgium,Flanders,Home,1,False,Client,80
C1744,Individual,1961-11-16,M,Russia,Krasnodar Krai,Investment,1,False,Website,64
C1745,Individual,1976-06-21,F,USA,California,Home,1,False,Website,50
C1746,Individual,1959-06-14,F,Belgium,Flanders,Home,3,False,Website,67
C1747,Individual,1965-02-19,M,USA,Colorado,Home,5,False,Client,61
C1748,Individual,1950-11-11,M,USA,California,Home,4,True,Website,75
C1749,Individual,1956-05-27,M,USA,California,Home,3,False,Website,70
C1750,Company,1991-12-01,M,USA,Colorado,Home,3,False,Website,34
C1751,Individual,1955-02-28,F,USA,Ohio,Home,5,False,Website,71
C1752,Individual,1980-06-02,M,USA,California,Investment,1,True,Website,46
C1753,Individual,1945-12-18,M,USA,Georgia,Investment,3,True,Website,80
C1754,Individual,1995-11-11,M,USA,Virginia,Home,2,True,Website,30
C1755,Individual,1998-08-26,M,USA,Nevada,Home,1,True,Website,28
C1756,Individual,1990-03-21,M,USA,Utah,Home,1,False,Website,36
C1757,Individual,1985-01-07,M,Germany,Bavaria,Home,3,False,Client,41
C1758,Individual,1985-01-14,M,USA,Oregon,Investment,4,True,Agency,41
C1759,Individual,1974-10-10,M,USA,California,Investment,1,False,Website,51
C1760,Individual,1975-07-10,F,Belgium,Brussels,Home,2,False,Website,51
C1761,Individual,1955-08-01,M,USA,Washington,Home,1,False,Website,71
C1762,Individual,1964-01-21,M,USA,Virginia,Home,1,False,Website,62
C1763,Individual,1954-11-26,F,USA,New York,Home,3,False,Website,71
C1764,Individual,1946-05-11,F,USA,Nevada,Home,2,False,Agency,80
C1765,Individual,1997-01-05,F,USA,Colorado,Home,1,True,Client,29
C1766,Individual,1993-05-05,F,USA,California,Home,4,False,Website,33
C1767,Individual,1978-05-21,M,USA,Colorado,Home,3,False,Website,48
C1768,Individual,1943-01-03,F,Russia,Saint Petersburg,Home,4,False,Website,83
C1769,Company,1985-10-22,M,USA,Oregon,Home,1,True,Client,40
C1770,Individual,1945-11-17,F,USA,Washington,Home,1,True,Agency,80
C1771,Company,1975-06-22,M,USA,Georgia,Home,3,True,Client,51
C1772,Company,1975-01-13,F,Canada,Alberta,Investment,5,True,Agency,51
C1773,Individual,1980-12-25,M,USA,Nevada,Investment,3,True,Agency,45
C1774,Individual,1984-12-26,M,USA,Oregon,Home,4,False,Agency,41
C1775,Individual,1970-07-10,F,USA,California,Home,3,False,Agency,56
C1776,Individual,1973-01-09,F,France,Occitanie,Home,1,False,Website,53
C1777,Individual,1974-09-24,M,USA,California,Investment,5,False,Client,52
C1778,Individual,1994-09-01,M,USA,Georgia,Investment,4,True,Website,32
C1779,Individual,1979-04-20,F,USA,California,Home,5,False,Client,47
C1780,Individual,1956-05-18,M,USA,Utah,Investment,1,False,Website,70
C1781,Individual,1968-08-10,F,USA,California,Home,4,False,Website,58
C1782,Individual,1999-04-12,F,UK,England,Investment,1,False,Website,27
C1783,Individual,1954-07-03,M,USA,California,Home,3,False,Website,72
C1784,Individual,1998-02-24,M,Australia,Western Australia,Home,3,False,Client,28
C1785,Individual,1956-02-27,F,USA,Colorado,Home,1,True,Website,70
C1786,Individual,1995-07-03,M,USA,California,Home,1,False,Website,31
C1787,Individual,1955-09-22,M,USA,Georgia,Investment,5,False,Agency,71
C1788,Individual,1989-10-27,M,USA,California,Home,3,False,Website,36
C1789,Individual,1982-07-25,M,USA,Colorado,Home,5,True,Agency,44
C1790,Individual,1940-02-18,M,USA,Nevada,Investment,5,False,Client,86
C1791,Individual,1966-04-26,M,USA,California,Home,5,False,Agency,60
C1792,Individual,1995-06-17,M,USA,California,Home,3,False,Agency,31
C1793,Individual,1969-05-04,M,USA,Utah,Investment,1,False,Website,57
C1794,Individual,1995-12-25,M,USA,Colorado,Home,3,False,Website,30
C1795,Individual,1945-01-12,M,USA,California,Home,5,True,Website,81
C1796,Individual,1950-09-21,F,USA,California,Investment,5,True,Client,76
C1797,Individual,1957-02-26,F,USA,Oregon,Home,3,True,Website,69
C1798,Individual,1966-10-08,M,USA,Arizona,Investment,1,True,Website,60
C1799,Individual,1950-11-01,F,USA,Colorado,Home,5,False,Agency,75
C1800,Individual,1944-04-13,M,USA,Oregon,Home,1,False,Client,82
C1801,Individual,1964-08-02,M,USA,California,Home,5,True,Website,62
C1802,Individual,1948-03-26,M,USA,Nevada,Investment,1,False,Client,78
C1803,Individual,1987-04-14,F,Canada,Quebec,Investment,5,False,Agency,39
C1804,Individual,1989-03-03,M,USA,California,Home,1,False,Website,37
C1805,Individual,1953-09-01,M,UK,Northern Ireland,Investment,3,False,Website,73
C1806,Individual,1967-04-13,F,Australia,New South Wales,Investment,2,False,Agency,59
C1807,Individual,1957-05-02,F,France,Brittany,Home,5,False,Website,69
C1808,Individual,1990-08-01,F,USA,Washington,Investment,2,False,Client,36
C1809,Individual,1981-03-05,F,USA,New York,Home,4,True,Agency,45
C1810,Individual,1945-06-01,F,USA,Texas,Home,3,False,Agency,81
C1811,Individual,1958-02-16,F,USA,California,Home,3,True,Agency,68
C1812,Individual,1977-04-18,M,France,Provence,Home,5,True,Website,49
C1813,Individual,1947-02-12,M,Germany,Hamburg,Investment,3,True,Website,79
C1814,Individual,1987-07-04,M,Denmark,North Denmark,Home,2,False,Website,39
C1815,Individual,1949-03-26,M,USA,California,Home,5,False,Agency,77
C1816,Individual,1962-08-04,M,Canada,Quebec,Home,2,False,Website,64
C1817,Individual,1944-07-28,F,USA,Virginia,Home,1,False,Agency,82
C1818,Individual,1994-08-17,F,USA,Washington,Investment,5,True,Website,32
C1819,Individual,1963-11-02,M,Russia,Krasnodar Krai,Home,1,False,Website,62
C1820,Individual,1979-08-21,M,France,Provence,Home,3,False,Website,47
C1821,Individual,1944-10-22,M,USA,Nevada,Home,5,False,Website,81
C1822,Individual,1996-02-28,M,USA,Oregon,Investment,5,True,Website,30
C1823,Individual,1967-11-08,M,USA,Oregon,Home,4,True,Website,58
C1824,Individual,1962-05-09,M,USA,California,Home,3,False,Website,64
C1825,Individual,1956-12-28,M,Mexico,Nuevo Leon,Home,2,False,Agency,69
C1826,Individual,1951-08-06,M,USA,Ohio,Home,4,False,Client,75
C1827,Individual,1973-02-01,M,USA,New York,Home,5,True,Website,53
C1828,Individual,1991-11-15,M,USA,California,Investment,2,True,Website,34
C1829,Individual,1997-07-17,F,USA,California,Home,5,True,Agency,29
C1830,Individual,1959-03-20,F,USA,Arizona,Home,3,False,Website,67
C1831,Individual,1950-09-15,F,Russia,Tatarstan,Home,3,False,Website,76
C1832,Individual,1987-04-21,M,USA,Oregon,Investment,1,True,Website,39
C1833,Individual,1948-01-17,F,USA,Arizona,Investment,1,True,Website,78
C1834,Individual,1963-03-13,M,Belgium,Flanders,Investment,5,False,Agency,63
C1835,Individual,1959-10-25,F,Canada,Alberta,Investment,4,True,Agency,66
C1836,Individual,1960-08-10,F,USA,California,Investment,1,True,Website,66
C1837,Individual,1950-06-04,F,USA,California,Home,2,True,Client,76
C1838,Individual,1965-01-14,F,Canada,Alberta,Investment,1,False,Agency,61
C1839,Individual,1943-01-21,M,USA,California,Investment,2,False,Agency,83
C1840,Individual,1986-06-22,M,UK,England,Investment,3,False,Website,40
C1841,Individual,1947-05-27,M,USA,New York,Home,4,False,Website,79
C1842,Company,1978-08-10,M,Canada,Alberta,Home,3,True,Agency,48
C1843,Individual,1952-06-18,M,Germany,Hesse,Home,4,False,Website,74
C1844,Individual,1978-07-21,F,USA,Ohio,Home,1,False,Agency,48
C1845,Individual,1949-11-09,M,USA,California,Investment,1,True,Website,76
C1846,Individual,1985-10-26,F,Russia,Novosibirsk,Home,5,True,Agency,40
C1847,Individual,1952-01-04,M,USA,Utah,Home,4,False,Website,74
C1848,Individual,1993-07-17,F,USA,California,Home,2,False,Website,33
C1849,Individual,1976-02-09,M,Canada,Alberta,Investment,3,True,Website,50
C1850,Individual,1971-07-25,M,USA,New York,Investment,5,True,Agency,55
C1851,Individual,1954-08-06,F,UK,England,Home,3,True,Agency,72
C1852,Individual,1997-12-15,F,USA,Virginia,Home,4,False,Website,28
C1853,Individual,1949-02-24,F,USA,Virginia,Investment,4,False,Website,77
C1854,Company,1960-03-23,M,France,Ile-De-France,Investment,1,False,Client,66
C1855,Individual,1984-07-02,F,USA,California,Home,2,True,Website,42
C1856,Company,1994-05-24,M,USA,Virginia,Home,2,False,Website,32
C1857,Individual,1987-03-22,M,USA,California,Investment,2,True,Website,39
C1858,Individual,1958-05-06,F,USA,Colorado,Home,5,False,Website,68
C1859,Individual,1943-11-18,M,USA,California,Home,5,True,Client,82
C1860,Company,1970-07-17,F,USA,California,Home,4,True,Agency,56
C1861,Individual,1982-08-01,M,USA,California,Investment,3,True,Website,44
C1862,Individual,1953-08-22,M,USA,California,Home,1,True,Website,73
C1863,Individual,1948-04-03,F,UK,Scotland,Home,3,False,Website,78
C1864,Individual,1972-04-25,F,USA,New York,Home,5,True,Website,54
C1865,Individual,1974-11-01,M,USA,Arizona,Investment,4,False,Website,51
C1866,Individual,1971-08-23,F,USA,Nevada,Home,2,False,Agency,55
C1867,Individual,1952-01-13,M,USA,California,Home,2,True,Website,74
C1868,Individual,1975-11-28,F,UK,Wales,Home,1,False,Website,50
C1869,Individual,1975-05-10,F,Mexico,Nuevo Leon,Home,5,False,Client,51
C1870,Individual,1980-10-13,M,USA,Washington,Investment,1,False,Agency,45
C1871,Individual,1961-10-18,F,USA,Texas,Home,1,True,Website,64
C1872,Individual,1940-10-23,M,Mexico,Mexico City,Home,5,False,Client,85
C1873,Individual,1959-10-03,F,Canada,British Columbia,Home,5,False,Agency,67
C1874,Individual,1972-11-18,M,USA,Colorado,Investment,1,False,Agency,53
C1875,Individual,1943-09-13,F,USA,Nevada,Home,2,False,Client,83
C1876,Company,1981-03-17,M,USA,Ohio,Investment,4,True,Website,45
C1877,Individual,1961-09-16,M,USA,Arizona,Home,5,False,Agency,65
C1878,Individual,1967-07-10,M,USA,Washington,Home,5,False,Agency,59
C1879,Individual,1977-01-23,F,USA,New York,Home,3,False,Website,49
C1880,Individual,1998-01-22,F,USA,California,Home,5,True,Client,28
C1881,Individual,1989-09-13,F,USA,Oregon,Home,2,True,Website,37
C1882,Individual,1960-03-22,F,USA,Virginia,Investment,3,False,Website,66
C1883,Individual,1941-11-02,M,USA,California,Home,1,False,Agency,84
C1884,Individual,1954-06-08,M,USA,Nevada,Home,5,True,Website,72
C1885,Individual,1967-10-26,M,Germany,Hamburg,Home,1,True,Agency,58
C1886,Individual,1999-11-16,F,USA,California,Home,5,False,Website,26
C1887,Individual,1986-07-01,F,USA,Oregon,Investment,1,False,Agency,40
C1888,Individual,1962-06-08,M,USA,California,Home,3,False,Website,64
C1889,Individual,1987-10-07,M,USA,California,Home,4,True,Website,38
